transaction_id,timestamp,sender_account,receiver_account,amount,sender_ip,receiver_ip,transaction_type,country,is_fraud,fraud_pattern
TXN_160102F99F13,2026-08-31T07:24:48.365203,ACC_00117,ACC_00949,8873.11,34.133.235.213,167.66.169.39,TRANSFER,IN,False,
TXN_E58226440B2C,2026-08-31T07:28:21.365203,ACC_00422,ACC_00593,17205.34,163.72.217.111,168.67.131.34,TRANSFER,IN,False,
TXN_BD09DDD66270,2026-08-31T07:44:42.365203,ACC_00164,ACC_00613,16424.43,144.53.81.118,181.164.57.227,TRANSFER,GB,False,
TXN_CE0342C644DB,2026-08-31T07:48:41.365203,ACC_00085,ACC_00488,28614.89,70.109.7.195,42.187.0.169,TRANSFER,SG,False,
TXN_7134D1DD5F7C,2026-08-31T07:52:11.365203,ACC_00945,ACC_00849,45381.73,146.199.80.174,58.186.35.221,TRANSFER,SG,False,
TXN_09FE1C5D7AC5,2026-08-31T08:03:04.365203,ACC_00437,ACC_00462,23430.79,16.216.219.96,185.113.68.219,TRANSFER,US,False,
TXN_44A3D61BCC91,2026-08-31T08:21:42.365203,ACC_00606,ACC_00624,30869.82,22.69.66.119,58.116.205.124,TRANSFER,IN,False,
TXN_2A28E6231F43,2026-08-31T08:22:31.365203,ACC_00792,ACC_00931,12358.34,172.138.255.197,84.195.70.37,TRANSFER,IN,False,
TXN_2BCA23D1230B,2026-08-31T08:31:02.365203,ACC_00748,ACC_00894,37719.2,194.167.119.99,146.170.235.174,TRANSFER,GB,False,
TXN_C2D62D9AEEE1,2026-08-31T08:31:37.365203,ACC_00599,ACC_00849,31434.07,126.68.234.160,58.186.35.221,TRANSFER,GB,False,
TXN_29CD2CFAC3B2,2026-08-31T08:33:36.365203,ACC_00902,ACC_00631,30868.31,79.173.197.182,68.38.179.69,TRANSFER,SG,False,
TXN_75CD0615F6E5,2026-08-31T08:35:12.365203,ACC_00852,ACC_00238,1645.91,114.179.213.23,185.176.235.244,TRANSFER,US,False,
TXN_B70754A54FE4,2026-08-31T08:35:32.365203,ACC_00308,ACC_00557,49450.7,207.67.192.146,160.76.224.32,TRANSFER,IN,False,
TXN_362C5D2370C9,2026-08-31T08:44:02.365203,ACC_00329,ACC_00763,38269.43,60.201.107.159,202.65.41.240,TRANSFER,SG,False,
TXN_102B486B71F1,2026-08-31T08:48:56.365203,ACC_00619,ACC_00440,16893.86,157.75.15.96,138.108.201.168,TRANSFER,IN,False,
TXN_28ACFE99C528,2026-08-31T08:54:59.365203,ACC_00841,ACC_00197,34029.98,103.149.124.213,56.112.162.255,TRANSFER,IN,False,
TXN_F52FC0CE3842,2026-08-31T09:01:57.365203,ACC_00641,ACC_00907,15716.32,117.5.11.215,40.103.99.199,TRANSFER,US,False,
TXN_FF3730793599,2026-08-31T09:12:51.365203,ACC_00188,ACC_00909,32409.12,215.129.226.187,65.240.30.247,TRANSFER,IN,False,
TXN_613C226B066F,2026-08-31T09:13:31.365203,ACC_00644,ACC_00694,41995.19,4.189.106.16,102.169.84.88,TRANSFER,SG,False,
TXN_B3C5E4C73312,2026-08-31T09:19:07.365203,ACC_00692,ACC_00304,38365.0,181.182.66.220,144.86.16.6,TRANSFER,IN,False,
TXN_97F46CF816F3,2026-08-31T09:21:13.365203,ACC_00244,ACC_00505,46786.06,109.69.28.229,77.69.252.77,TRANSFER,IN,False,
TXN_B0D779CAB5D2,2026-08-31T09:26:17.365203,ACC_00264,ACC_00782,41097.44,217.191.213.48,203.16.148.68,TRANSFER,GB,False,
TXN_66B5E13B7737,2026-08-31T09:34:01.365203,ACC_00794,ACC_00981,31125.94,71.48.128.178,153.174.168.177,TRANSFER,SG,False,
TXN_27E28B32F907,2026-08-31T09:34:28.365203,ACC_00031,ACC_00034,38297.42,177.31.57.183,35.165.176.245,TRANSFER,US,False,
TXN_EDE3E9C97EDC,2026-08-31T09:44:23.365203,ACC_00801,ACC_00387,23813.85,194.210.51.161,29.158.124.245,TRANSFER,IN,False,
TXN_666537BFD1EA,2026-08-31T09:47:33.365203,ACC_00855,ACC_00155,1921.83,83.20.2.61,122.127.47.125,TRANSFER,GB,False,
TXN_EB9AF2AF5F87,2026-08-31T09:52:06.365203,ACC_00111,ACC_00776,20782.07,142.158.31.51,155.139.232.182,TRANSFER,US,False,
TXN_29E24C5CB79B,2026-08-31T10:05:39.365203,ACC_00148,ACC_00060,10383.27,48.180.190.97,81.235.156.121,TRANSFER,SG,False,
TXN_4A046DDFCB07,2026-08-31T10:17:45.365203,ACC_00532,ACC_00536,34443.26,65.44.255.245,46.1.204.34,TRANSFER,IN,False,
TXN_3C061F3B80F1,2026-08-31T10:26:15.365203,ACC_00954,ACC_00993,49848.96,218.120.237.173,191.98.211.27,TRANSFER,IN,False,
TXN_29CA7C5EBDD9,2026-08-31T10:27:21.365203,ACC_00821,ACC_00564,30739.87,86.4.91.167,98.89.9.161,TRANSFER,GB,False,
TXN_15D3440A5A11,2026-08-31T10:29:58.365203,ACC_00702,ACC_00082,7588.14,32.159.158.28,181.49.247.193,TRANSFER,SG,False,
TXN_29D87CE8D07A,2026-08-31T10:35:00.365203,ACC_00834,ACC_00659,8836.95,78.194.245.47,128.118.71.223,TRANSFER,GB,False,
TXN_2FF9AC7F82DA,2026-08-31T10:40:54.365203,ACC_00206,ACC_00610,42217.07,130.81.212.43,8.163.199.121,TRANSFER,SG,False,
TXN_19DA9CD41C21,2026-08-31T10:46:44.365203,ACC_00824,ACC_00118,23469.74,170.110.5.113,216.141.104.23,TRANSFER,IN,False,
TXN_E95C40119D5C,2026-08-31T11:06:30.365203,ACC_00554,ACC_00047,47908.17,78.22.41.5,84.80.27.252,TRANSFER,SG,False,
TXN_704F898F3A0D,2026-08-31T11:14:28.365203,ACC_00538,ACC_00551,4767.47,162.242.183.181,181.87.242.19,TRANSFER,SG,False,
TXN_207DFD7C0A6A,2026-08-31T11:14:57.365203,ACC_00713,ACC_00591,48195.35,79.94.4.84,187.80.19.8,TRANSFER,US,False,
TXN_3BC214D3F996,2026-08-31T11:26:59.365203,ACC_00471,ACC_00733,42947.33,113.78.232.123,157.73.217.111,TRANSFER,IN,False,
TXN_27B5748A4ACC,2026-08-31T11:37:00.365203,ACC_00234,ACC_00258,912.55,69.194.171.59,82.211.67.173,TRANSFER,IN,False,
TXN_7BEF10CC740A,2026-08-31T11:44:21.365203,ACC_00171,ACC_00630,15046.09,167.115.3.40,67.188.46.140,TRANSFER,IN,False,
TXN_21E52D9B772A,2026-08-31T11:48:36.365203,ACC_00631,ACC_00506,36777.3,68.38.179.69,41.26.91.201,TRANSFER,IN,False,
TXN_BBBCC6507D69,2026-08-31T11:49:44.365203,ACC_00667,ACC_00961,33821.23,105.31.8.156,158.163.78.40,TRANSFER,GB,False,
TXN_E6DDB4FAE8AA,2026-08-31T11:52:34.365203,ACC_00544,ACC_00366,35315.37,9.200.184.131,61.243.23.187,TRANSFER,US,False,
TXN_4207AA57CA49,2026-08-31T11:57:49.365203,ACC_00829,ACC_00066,45494.13,35.236.104.85,40.210.110.202,TRANSFER,GB,False,
TXN_4DD20FBD65BB,2026-08-31T12:04:07.365203,ACC_00231,ACC_00430,21343.4,149.104.121.6,154.245.24.46,TRANSFER,US,False,
TXN_21EAE309FCE9,2026-08-31T12:05:28.365203,ACC_00652,ACC_00839,2376.86,96.108.217.164,160.160.48.122,TRANSFER,GB,False,
TXN_4D89B89631E1,2026-08-31T12:06:08.365203,ACC_00514,ACC_00843,179.42,219.228.131.186,38.154.216.101,TRANSFER,IN,False,
TXN_2CE978D95545,2026-08-31T12:06:56.365203,ACC_00765,ACC_00892,33850.47,104.219.142.37,214.27.127.12,TRANSFER,IN,False,
TXN_4F7601759FFF,2026-08-31T12:11:35.365203,ACC_00039,ACC_00297,34372.69,156.9.202.44,136.10.77.127,TRANSFER,US,False,
TXN_D454CF27D442,2026-08-31T12:28:01.365203,ACC_00546,ACC_00363,19898.16,29.80.16.5,56.157.88.158,TRANSFER,IN,False,
TXN_7D9D77A864A0,2026-08-31T12:33:10.365203,ACC_00759,ACC_00607,46866.81,125.175.233.16,113.238.194.157,TRANSFER,US,False,
TXN_D59EDE21A292,2026-08-31T12:36:25.365203,ACC_00492,ACC_00234,28914.23,205.145.62.73,69.194.171.59,TRANSFER,SG,False,
TXN_58C214B37F17,2026-08-31T12:36:32.365203,ACC_00120,ACC_00799,116.08,16.206.245.81,99.33.53.57,TRANSFER,US,False,
TXN_0CAF0DDB0797,2026-08-31T12:39:13.365203,ACC_00804,ACC_00364,38491.76,58.18.115.243,48.182.175.165,TRANSFER,GB,False,
TXN_78B7CB48C53A,2026-08-31T12:43:09.365203,ACC_00168,ACC_00098,35243.16,45.69.79.13,36.120.61.188,TRANSFER,IN,False,
TXN_E959C8AE851C,2026-08-31T12:43:36.365203,ACC_00255,ACC_00645,44917.5,151.72.80.108,194.51.145.38,TRANSFER,GB,False,
TXN_0DA91019D241,2026-08-31T12:49:14.365203,ACC_00151,ACC_00047,18131.16,208.238.178.91,84.80.27.252,TRANSFER,IN,False,
TXN_B541B31F3065,2026-08-31T13:01:29.365203,ACC_00252,ACC_00110,5910.75,155.85.229.36,87.249.53.41,TRANSFER,IN,False,
TXN_CA7275811CA6,2026-08-31T13:06:06.365203,ACC_00776,ACC_00651,8085.36,155.139.232.182,99.41.41.20,TRANSFER,SG,False,
TXN_1FE34B7014B5,2026-08-31T13:06:28.365203,ACC_00214,ACC_00834,34733.59,115.218.174.239,78.194.245.47,TRANSFER,GB,False,
TXN_C713A5D188AA,2026-08-31T13:07:48.365203,ACC_00444,ACC_00463,17458.62,6.72.178.84,3.241.144.192,TRANSFER,IN,False,
TXN_BC98C195198B,2026-08-31T13:09:42.365203,ACC_00695,ACC_00111,8714.91,172.71.247.30,142.158.31.51,TRANSFER,IN,False,
TXN_FB61BEEAF97E,2026-08-31T13:14:22.365203,ACC_00918,ACC_00216,45975.56,48.207.229.94,45.31.254.171,TRANSFER,IN,False,
TXN_6C2C6103A1B0,2026-08-31T13:21:26.365203,ACC_00976,ACC_00176,20136.3,74.213.88.90,207.99.2.168,TRANSFER,IN,False,
TXN_1A150BB476F5,2026-08-31T13:24:31.365203,ACC_00210,ACC_00162,45057.41,10.139.207.147,130.119.55.10,TRANSFER,IN,False,
TXN_4EEEA15669E2,2026-08-31T13:28:06.365203,ACC_00449,ACC_00551,44009.74,192.187.181.119,181.87.242.19,TRANSFER,IN,False,
TXN_B15581B6BDA5,2026-08-31T13:33:15.365203,ACC_00743,ACC_00383,40375.5,131.12.233.98,73.102.238.105,TRANSFER,SG,False,
TXN_13C32BE66C1B,2026-08-31T13:36:24.365203,ACC_00282,ACC_00695,28107.09,165.118.70.204,172.71.247.30,TRANSFER,SG,False,
TXN_3F3B0EEFA9BF,2026-08-31T13:43:27.365203,ACC_00157,ACC_00057,20907.1,43.24.214.170,117.146.10.168,TRANSFER,IN,False,
TXN_33B3BE12145F,2026-08-31T13:48:50.365203,ACC_00294,ACC_00518,8645.96,10.31.213.20,178.101.49.192,TRANSFER,US,False,
TXN_A94DF9B5E31C,2026-08-31T13:50:45.365203,ACC_00881,ACC_00974,12615.03,124.237.245.212,47.96.128.110,TRANSFER,IN,False,
TXN_F54D444FFDA9,2026-08-31T13:52:49.365203,ACC_00897,ACC_00279,47479.45,56.198.180.199,223.201.239.231,TRANSFER,SG,False,
TXN_FC6637F2100F,2026-08-31T13:54:23.365203,ACC_00150,ACC_00261,30338.59,67.238.126.70,196.71.144.228,TRANSFER,GB,False,
TXN_99A66FF28F44,2026-08-31T13:57:01.365203,ACC_00897,ACC_00760,41035.75,56.198.180.199,194.29.55.0,TRANSFER,SG,False,
TXN_4123FF09F86A,2026-08-31T13:58:16.365203,ACC_00054,ACC_00625,29418.34,205.88.32.156,50.190.14.156,TRANSFER,SG,False,
TXN_DFDE8F15E53D,2026-08-31T14:00:11.365203,ACC_00311,ACC_00857,26811.02,99.17.40.247,149.158.62.181,TRANSFER,IN,False,
TXN_746380D95B84,2026-08-31T14:08:24.365203,ACC_00201,ACC_00887,24685.31,51.53.114.200,8.16.69.187,TRANSFER,IN,False,
TXN_B9774B80D0C4,2026-08-31T14:18:38.365203,ACC_00712,ACC_00432,45199.89,50.48.229.76,161.145.205.229,TRANSFER,IN,False,
TXN_B8C2190B6EE6,2026-08-31T14:22:48.365203,ACC_00944,ACC_00088,34900.64,121.33.137.27,209.247.60.95,TRANSFER,IN,False,
TXN_D131A76EAA9C,2026-08-31T14:29:13.365203,ACC_00638,ACC_00816,4979.67,138.141.45.233,140.12.47.115,TRANSFER,SG,False,
TXN_5813A4344E2C,2026-08-31T14:35:52.365203,ACC_00078,ACC_00568,46576.67,89.193.169.38,116.213.76.70,TRANSFER,US,False,
TXN_4BF1BACCE174,2026-08-31T14:36:55.365203,ACC_00253,ACC_00965,43667.97,78.53.37.50,43.237.161.132,TRANSFER,IN,False,
TXN_3CF5538BBC5C,2026-08-31T14:46:13.365203,ACC_00440,ACC_01000,29894.63,138.108.201.168,35.98.155.17,TRANSFER,IN,False,
TXN_624B47126E39,2026-08-31T14:48:19.365203,ACC_00420,ACC_00282,47536.89,191.166.124.145,165.118.70.204,TRANSFER,IN,False,
TXN_E8B1C7B44AAD,2026-08-31T14:50:24.365203,ACC_00558,ACC_00711,11884.1,20.249.75.3,207.94.126.14,TRANSFER,SG,False,
TXN_36ADECEAE2CF,2026-08-31T14:51:48.365203,ACC_00338,ACC_00439,13653.8,142.130.137.161,120.73.119.215,TRANSFER,SG,False,
TXN_C501AEFEF35D,2026-08-31T15:06:39.365203,ACC_00702,ACC_00012,47073.98,32.159.158.28,205.148.71.0,TRANSFER,SG,False,
TXN_C47A04A4BE32,2026-08-31T15:18:51.365203,ACC_00881,ACC_00312,31169.53,124.237.245.212,142.95.113.245,TRANSFER,IN,False,
TXN_2FC53877D5C7,2026-08-31T15:18:55.365203,ACC_00088,ACC_00219,19164.12,209.247.60.95,21.87.132.178,TRANSFER,SG,False,
TXN_ED18595C378B,2026-08-31T15:23:17.365203,ACC_00945,ACC_00465,29867.01,146.199.80.174,24.174.51.128,TRANSFER,SG,False,
TXN_F38250484400,2026-08-31T15:24:40.365203,ACC_00848,ACC_00860,2725.51,14.198.94.74,166.184.3.70,TRANSFER,SG,False,
TXN_FC4F249E7602,2026-08-31T15:24:44.365203,ACC_00283,ACC_00551,18535.5,166.114.167.135,181.87.242.19,TRANSFER,SG,False,
TXN_32B6AFF89969,2026-08-31T15:26:37.365203,ACC_00722,ACC_00063,23226.42,183.162.83.55,195.134.137.183,TRANSFER,IN,False,
TXN_A7B25528081C,2026-08-31T15:26:53.365203,ACC_00188,ACC_00117,20098.8,215.129.226.187,34.133.235.213,TRANSFER,IN,False,
TXN_200B81F7C9E6,2026-08-31T15:27:53.365203,ACC_00632,ACC_00746,48974.96,19.169.2.231,14.103.215.58,TRANSFER,US,False,
TXN_E242037AD647,2026-08-31T15:39:08.365203,ACC_00309,ACC_00743,23762.51,146.200.115.0,131.12.233.98,TRANSFER,IN,False,
TXN_A39767E31E61,2026-08-31T15:39:18.365203,ACC_00299,ACC_00378,48516.53,183.54.33.154,150.202.1.112,TRANSFER,US,False,
TXN_A7EAE0440D6A,2026-08-31T15:51:41.365203,ACC_00323,ACC_00837,12055.89,5.95.229.188,172.34.118.120,TRANSFER,US,False,
TXN_E8FF58D82289,2026-08-31T15:57:09.365203,ACC_00319,ACC_00047,6872.15,45.25.28.20,84.80.27.252,TRANSFER,US,False,
TXN_42081772A4CD,2026-08-31T16:03:11.365203,ACC_00395,ACC_00404,37936.65,65.164.204.138,190.235.105.176,TRANSFER,GB,False,
TXN_D835774A1A41,2026-08-31T16:05:07.365203,ACC_00390,ACC_00624,606.94,44.119.75.240,58.116.205.124,TRANSFER,US,False,
TXN_1DDB79E60955,2026-08-31T16:11:25.365203,ACC_00292,ACC_00670,11689.75,119.179.113.31,26.33.56.224,TRANSFER,IN,False,
TXN_C27515025B96,2026-08-31T16:16:52.365203,ACC_00732,ACC_00087,25277.0,193.86.31.124,206.150.48.161,TRANSFER,US,False,
TXN_64B2EC271C77,2026-08-31T16:22:48.365203,ACC_00964,ACC_00671,27784.78,6.57.152.130,158.169.15.149,TRANSFER,IN,False,
TXN_C99659110485,2026-08-31T16:24:27.365203,ACC_00548,ACC_00798,638.09,114.196.69.200,208.99.43.73,TRANSFER,IN,False,
TXN_60C615A04B6E,2026-08-31T16:26:32.365203,ACC_00226,ACC_00908,14828.56,81.201.184.192,101.236.209.56,TRANSFER,IN,False,
TXN_FDF55AD781C3,2026-08-31T16:29:18.365203,ACC_00829,ACC_00881,27072.4,35.236.104.85,124.237.245.212,TRANSFER,GB,False,
TXN_F4837F30E279,2026-08-31T16:37:06.365203,ACC_00898,ACC_00638,40355.88,121.83.132.229,138.141.45.233,TRANSFER,US,False,
TXN_848FBA64E20A,2026-08-31T16:37:59.365203,ACC_00905,ACC_00661,26432.43,134.39.249.122,165.196.31.153,TRANSFER,SG,False,
TXN_25AE57E48BC1,2026-08-31T16:45:30.365203,ACC_00449,ACC_00238,25431.03,192.187.181.119,185.176.235.244,TRANSFER,IN,False,
TXN_35CCC11AA15E,2026-08-31T16:45:48.365203,ACC_00217,ACC_00423,45290.84,138.152.41.131,196.174.184.14,TRANSFER,GB,False,
TXN_A4F2B652A771,2026-08-31T16:58:33.365203,ACC_00935,ACC_00580,25169.42,195.186.205.168,216.108.185.10,TRANSFER,SG,False,
TXN_8B51E58AE350,2026-08-31T16:59:50.365203,ACC_00874,ACC_00997,3063.04,72.174.72.252,64.86.196.177,TRANSFER,GB,False,
TXN_6FA551E98565,2026-08-31T17:05:10.365203,ACC_00745,ACC_00824,48873.06,175.249.19.249,170.110.5.113,TRANSFER,US,False,
TXN_D150DD090634,2026-08-31T17:14:40.365203,ACC_00092,ACC_00597,505.15,30.184.26.99,208.240.40.125,TRANSFER,SG,False,
TXN_AE1999E231C8,2026-08-31T17:18:04.365203,ACC_00355,ACC_00558,37125.18,29.81.177.211,20.249.75.3,TRANSFER,GB,False,
TXN_F93C00B7C481,2026-08-31T17:20:50.365203,ACC_00510,ACC_00935,28006.35,23.123.151.104,195.186.205.168,TRANSFER,IN,False,
TXN_E9E433C95859,2026-08-31T17:23:38.365203,ACC_00834,ACC_00147,13524.16,78.194.245.47,194.250.209.117,TRANSFER,GB,False,
TXN_4114E9BFA59A,2026-08-31T17:26:59.365203,ACC_00466,ACC_00018,520.22,21.230.197.1,213.61.192.48,TRANSFER,GB,False,
TXN_0D8F84BB1ABA,2026-08-31T17:29:13.365203,ACC_00769,ACC_00416,10335.23,216.199.15.87,162.64.153.8,TRANSFER,US,False,
TXN_E98E9ECDDE9F,2026-08-31T17:32:09.365203,ACC_00132,ACC_00900,41469.78,4.193.100.180,102.72.253.162,TRANSFER,SG,False,
TXN_5097495D3353,2026-08-31T17:34:39.365203,ACC_00020,ACC_00569,39953.48,151.234.76.137,152.215.9.80,TRANSFER,IN,False,
TXN_A782374E5EAC,2026-08-31T17:39:01.365203,ACC_00701,ACC_00807,35485.05,77.169.108.76,126.222.216.221,TRANSFER,IN,False,
TXN_BA6C39D0C9CD,2026-08-31T17:40:11.365203,ACC_00153,ACC_00186,8186.34,198.64.71.188,193.102.56.212,TRANSFER,US,False,
TXN_E976C8D8B009,2026-08-31T17:48:47.365203,ACC_00387,ACC_00625,49264.81,29.158.124.245,50.190.14.156,TRANSFER,IN,False,
TXN_CA392CC8D8C0,2026-08-31T17:49:14.365203,ACC_00754,ACC_00247,26574.49,159.252.133.202,211.108.114.117,TRANSFER,IN,False,
TXN_C9B06828BB43,2026-08-31T18:00:01.365203,ACC_00738,ACC_00400,38012.64,70.129.245.128,115.201.202.44,TRANSFER,US,False,
TXN_A5576699B872,2026-08-31T18:02:20.365203,ACC_00848,ACC_00709,18018.61,14.198.94.74,60.53.195.188,TRANSFER,SG,False,
TXN_2F06568CB30D,2026-08-31T18:04:16.365203,ACC_00965,ACC_00165,34514.97,43.237.161.132,212.181.164.182,TRANSFER,IN,False,
TXN_DB4DA16C2FE2,2026-08-31T18:08:20.365203,ACC_00499,ACC_00812,24157.29,40.243.139.204,98.185.106.79,TRANSFER,IN,False,
TXN_2D694DAA8738,2026-08-31T18:09:35.365203,ACC_00251,ACC_00600,7796.63,18.58.95.171,94.131.147.219,TRANSFER,IN,False,
TXN_117072C64520,2026-08-31T18:10:19.365203,ACC_00251,ACC_00757,33092.59,18.58.95.171,32.168.100.149,TRANSFER,IN,False,
TXN_79719C81CFF9,2026-08-31T18:11:22.365203,ACC_00056,ACC_00658,13293.34,76.154.50.196,192.129.207.7,TRANSFER,GB,False,
TXN_45A3675E1C44,2026-08-31T18:15:29.365203,ACC_00978,ACC_00792,40250.33,28.151.194.56,172.138.255.197,TRANSFER,US,False,
TXN_30996D312138,2026-08-31T18:16:18.365203,ACC_00652,ACC_00466,24008.54,96.108.217.164,21.230.197.1,TRANSFER,GB,False,
TXN_39BE7693248B,2026-08-31T18:17:20.365203,ACC_00126,ACC_00027,43816.48,33.154.198.121,123.51.239.114,TRANSFER,IN,False,
TXN_2580809C854F,2026-08-31T18:21:55.365203,ACC_00464,ACC_00498,25122.36,170.70.182.247,147.162.72.123,TRANSFER,IN,False,
TXN_32EC09BD0F61,2026-08-31T18:24:12.365203,ACC_00926,ACC_00022,17529.9,136.246.204.165,166.64.130.71,TRANSFER,IN,False,
TXN_E616C73D4DDA,2026-08-31T18:29:52.365203,ACC_00177,ACC_00286,12779.72,53.212.31.121,51.145.94.5,TRANSFER,GB,False,
TXN_FE4F51D5DEBB,2026-08-31T18:31:59.365203,ACC_00999,ACC_00409,6625.23,149.71.57.169,217.111.33.178,TRANSFER,IN,False,
TXN_042254531278,2026-08-31T18:34:27.365203,ACC_00840,ACC_00110,37688.75,52.218.66.123,87.249.53.41,TRANSFER,SG,False,
TXN_1C58CF950FDF,2026-08-31T19:01:29.365203,ACC_00138,ACC_00908,2991.46,21.219.188.59,101.236.209.56,TRANSFER,IN,False,
TXN_85ED09602D8A,2026-08-31T19:03:42.365203,ACC_00410,ACC_00082,27866.87,1.250.202.140,181.49.247.193,TRANSFER,GB,False,
TXN_3991C436D11B,2026-08-31T19:06:25.365203,ACC_00360,ACC_00727,7793.32,171.180.90.231,85.130.248.14,TRANSFER,IN,False,
TXN_D3DFAB928D0D,2026-08-31T19:15:23.365203,ACC_00746,ACC_00435,10767.62,14.103.215.58,70.15.171.118,TRANSFER,IN,False,
TXN_17FAC17EAB71,2026-08-31T19:31:22.365203,ACC_00902,ACC_00057,8588.04,79.173.197.182,117.146.10.168,TRANSFER,SG,False,
TXN_B58DBB94A870,2026-08-31T19:32:42.365203,ACC_00737,ACC_00268,27663.89,176.133.178.47,202.101.172.6,TRANSFER,IN,False,
TXN_5C51549B0936,2026-08-31T19:33:55.365203,ACC_00070,ACC_00578,48087.36,107.69.168.85,52.205.67.106,TRANSFER,SG,False,
TXN_B5438A8D9863,2026-08-31T19:41:35.365203,ACC_00843,ACC_00456,7673.75,38.154.216.101,80.190.235.249,TRANSFER,US,False,
TXN_1582C86E83A2,2026-08-31T20:01:49.365203,ACC_00705,ACC_00567,20854.84,196.21.232.232,25.116.27.15,TRANSFER,US,False,
TXN_3177C9F8DE17,2026-08-31T20:03:28.365203,ACC_00291,ACC_00623,27476.37,85.10.219.78,80.231.143.124,TRANSFER,IN,False,
TXN_A7AD54E76B3E,2026-08-31T20:09:05.365203,ACC_00179,ACC_00526,23493.61,53.11.109.229,171.18.21.14,TRANSFER,GB,False,
TXN_E20C1D173E65,2026-08-31T20:09:24.365203,ACC_00460,ACC_00715,21867.88,13.165.236.203,217.90.74.20,TRANSFER,SG,False,
TXN_72565E7C3FB1,2026-08-31T20:10:46.365203,ACC_00496,ACC_00629,30039.64,182.97.9.97,134.130.98.184,TRANSFER,SG,False,
TXN_AFE59185D227,2026-08-31T20:11:03.365203,ACC_00417,ACC_00179,29052.57,190.196.169.43,53.11.109.229,TRANSFER,SG,False,
TXN_881305E95EAD,2026-08-31T20:16:36.365203,ACC_00501,ACC_00686,37047.41,3.17.253.167,15.100.15.42,TRANSFER,IN,False,
TXN_A4CEF4CDA74C,2026-08-31T20:18:01.365203,ACC_00856,ACC_00893,8233.94,132.46.142.186,1.14.199.199,TRANSFER,SG,False,
TXN_514DFEFE9BC6,2026-08-31T20:27:36.365203,ACC_00990,ACC_00818,32768.35,46.234.161.14,4.146.33.77,TRANSFER,GB,False,
TXN_8B6DAF7B223F,2026-08-31T20:27:56.365203,ACC_00684,ACC_00031,41319.53,83.51.221.109,177.31.57.183,TRANSFER,IN,False,
TXN_ACAB57A05F26,2026-08-31T20:48:01.365203,ACC_00868,ACC_00101,40846.28,92.74.108.213,96.114.28.238,TRANSFER,IN,False,
TXN_D18459283052,2026-08-31T20:48:06.365203,ACC_00825,ACC_00914,21992.07,129.231.232.40,201.231.188.57,TRANSFER,IN,False,
TXN_2D678BB5D920,2026-08-31T20:58:10.365203,ACC_00648,ACC_00620,48613.71,33.75.32.193,40.54.48.120,TRANSFER,US,False,
TXN_1F3701AECD0A,2026-08-31T20:59:37.365203,ACC_00934,ACC_00736,11092.37,115.63.227.19,86.5.122.205,TRANSFER,IN,False,
TXN_11E3659F12CE,2026-08-31T21:04:56.365203,ACC_00437,ACC_00708,49531.32,16.216.219.96,119.216.151.184,TRANSFER,US,False,
TXN_20661C38B6E0,2026-08-31T21:06:20.365203,ACC_00714,ACC_00408,35270.46,146.213.195.73,90.84.254.188,TRANSFER,US,False,
TXN_07C4134248D7,2026-08-31T21:07:27.365203,ACC_00436,ACC_00714,49128.55,200.171.64.211,146.213.195.73,TRANSFER,GB,False,
TXN_290A3374CF0C,2026-08-31T21:12:21.365203,ACC_00332,ACC_00750,23472.9,168.163.58.54,7.96.29.86,TRANSFER,IN,False,
TXN_D93FA9267B39,2026-08-31T21:20:14.365203,ACC_00433,ACC_00336,22042.61,64.110.138.237,29.189.43.1,TRANSFER,SG,False,
TXN_6BCBE5CD178C,2026-08-31T21:24:17.365203,ACC_00959,ACC_00202,37424.99,77.127.21.156,185.200.28.191,TRANSFER,IN,False,
TXN_E057C8C6CCEA,2026-08-31T21:25:33.365203,ACC_00429,ACC_00005,27929.75,165.165.118.51,102.122.210.223,TRANSFER,IN,False,
TXN_AA8215D5901A,2026-08-31T21:27:28.365203,ACC_00993,ACC_00956,37480.15,191.98.211.27,39.64.139.6,TRANSFER,IN,False,
TXN_F9A8AE2373E8,2026-08-31T21:34:39.365203,ACC_00220,ACC_00737,19357.25,93.77.31.68,176.133.178.47,TRANSFER,IN,False,
TXN_1A4B2533BECF,2026-08-31T21:36:53.365203,ACC_00682,ACC_00296,28310.77,106.147.103.149,18.141.249.177,TRANSFER,US,False,
TXN_AE14AC53CBB1,2026-08-31T22:11:40.365203,ACC_00996,ACC_00314,9673.14,149.34.51.37,190.169.167.92,TRANSFER,GB,False,
TXN_A6891465469E,2026-08-31T22:16:14.365203,ACC_00522,ACC_00727,24482.23,166.89.123.80,85.130.248.14,TRANSFER,GB,False,
TXN_0AA6DF33C9EF,2026-08-31T22:19:52.365203,ACC_00676,ACC_00951,48216.61,159.133.188.58,118.175.229.8,TRANSFER,US,False,
TXN_DAF7698047DA,2026-08-31T22:23:23.365203,ACC_00945,ACC_00289,20755.98,146.199.80.174,125.102.149.227,TRANSFER,SG,False,
TXN_9BF2C6BB02E8,2026-08-31T22:24:59.365203,ACC_00496,ACC_00544,32881.35,182.97.9.97,9.200.184.131,TRANSFER,SG,False,
TXN_CC58A576B303,2026-08-31T22:25:22.365203,ACC_00471,ACC_00259,10988.63,113.78.232.123,64.165.133.112,TRANSFER,IN,False,
